Date,Stock,Market,joined date
2020-04-23,24.1463792462769,31863.08,2022-06-16
2020-04-24,23.2654586152635,31327.22,2022-06-16
2020-04-27,23.5065516942816,31743.08,2022-06-16
2020-04-28,23.8461308177747,32114.52,2022-06-16
2020-04-29,24.6408426681866,32720.16,2022-06-16
2020-04-30,26.1777764561707,33717.62,2022-06-16
2020-05-05,24.9126742502319,31453.51,2022-06-16
2020-05-06,24.41115705836,34287.24,2022-06-16
2020-05-08,24.4636398887559,37663.33,2022-06-16
2020-05-11,24.8896409042968,41340.16,2022-06-16
2020-05-13,25.240557139065,32008.61,2022-06-16
2020-05-14,24.5890473900364,31122.89,2022-06-16
2020-05-15,24.3581470514535,31097.73,2022-06-16
2020-05-18,25.078307596777,30028.98,2022-06-16
2020-05-19,25.1342247488098,30196.17,2022-06-16
2020-05-20,25.2280887756454,30818.61,2022-06-16
2020-05-21,25.6932367147208,30932.9,2022-06-16
2020-05-22,25.9560852515146,30672.59,2022-06-16
2020-05-26,25.1305548728182,30609.3,2022-06-16
2020-05-27,25.7763102635048,31605.22,2022-06-16
2020-05-28,25.8485964705879,32200.59,2022-06-16
2020-05-29,25.456741447282,32424.1,2022-06-16
2020-06-01,26.4291150993382,40676.63,2022-06-16
2020-06-02,26.598107324544,41306.03,2022-06-16
2020-06-03,26.5074525693803,37576.62,2022-06-16
2020-06-05,26.4475643479179,31685.75,2022-06-16
2020-06-08,26.8141717697011,38025.45,2022-06-16
2020-06-10,27.2096707357387,39574.57,2022-06-16
2020-06-11,26.553273700145,41893.06,2022-06-16
2020-06-15,26.0739359428924,33228.8,2022-06-16
2020-06-16,26.1796272822658,33605.22,2022-06-16
2020-06-17,26.1914792212894,33507.92,2022-06-16
2020-06-18,26.0298791333953,34208.05,2022-06-16
2020-06-19,26.1608397901646,34731.73,2022-06-16
2020-06-22,26.1087340723147,34911.32,2022-06-16
2020-06-23,26.3071247769305,35430.43,2022-06-16
2020-06-24,26.3373764970255,34868.98,2022-06-16
2020-06-25,26.0231356089176,34842.1,2022-06-16
2020-06-26,27.3403548736945,35171.27,2022-06-16
2020-06-29,27.1579267814574,34961.52,2022-06-16
2020-06-30,26.8916967699232,34915.8,2022-06-16
2020-07-01,27.0410369236876,40869.47,2022-06-16
2020-07-02,28.1585588841309,41141.85,2022-06-16
2020-07-07,29.6046049595618,36674.52,2022-06-16
2020-07-08,28.8873174539622,38040.57,2022-06-16
2020-07-09,28.6215094224108,38417.23,2022-06-16
2020-07-10,28.8360350844518,39878.95,2022-06-16
2020-07-13,28.8066920877273,36693.69,2022-06-16
2020-07-14,28.1119690756525,36033.06,2022-06-16
2020-07-15,29.0129120473903,36051.81,2022-06-16
2020-07-16,29.0046459358789,36471.68,2022-06-16
2020-07-17,28.6724529405487,37020.14,2022-06-16
2020-07-20,28.8210287530096,37418.99,2022-06-16
2020-07-21,29.1267364417017,37930.33,2022-06-16
2020-07-22,28.6534428284173,37871.52,2022-06-16
2020-07-23,28.3154421868727,38140.47,2022-06-16
2020-07-24,28.1580548093652,38128.9,2022-06-16
2020-07-27,28.7874114186385,37934.73,2022-06-16
2020-07-28,30.0833186885066,38492.95,2022-06-16
2020-07-29,29.6381418072996,38071.13,2022-06-16
2020-07-30,29.7020164140233,37736.07,2022-06-16
2020-07-31,29.7105046718984,37606.89,2022-06-16
2020-08-04,29.2414713162808,29893.96,2022-06-16
2020-08-05,29.4725114712007,31642.7,2022-06-16
2020-08-06,30.0686522900246,34370.58,2022-06-16
2020-08-07,29.8539186263537,36329.01,2022-06-16
2020-08-10,29.7470020568979,40182.67,2022-06-16
2020-08-12,29.4468294290677,45608.51,2022-06-16
2020-08-13,29.4007439948674,38310.49,2022-06-16
2020-08-14,29.2157339530401,37877.34,2022-06-16
2020-08-17,29.4137866020889,38050.78,2022-06-16
2020-08-18,29.6959384470968,38528.32,2022-06-16
2020-08-19,29.4150208962405,38614.79,2022-06-16
2020-08-20,29.3011525889197,38220.39,2022-06-16
2020-08-21,29.2817892285106,38434.72,2022-06-16
